business_id,Date,Rating,Content,Review_auther,Review_image,Reactions,Replies,review_order,Eelite_status,check-in_status,business_name,recommended_review
"hog-island-larkspur-larkspur","""24/12/2022""",4,"What a lovely restaurant! I highly recommend it. 
The vibes are so nice from inside, I like the decor and the colors, mostly white and blue, great for date fun night or for friends gathering! You can sit inside or outside.

Busy restaurant for sure. 

The food was so so good, nothing we ordered was not good, everything was yummy! 

Our order was: 

Seafood stew: 
Full of seafood and the soup was great and delicious, good amount, the only thing I felt not fresh is the shrimp or maybe they overcooked it, but other than that was great dish! I recommend to order bread to eat it with the soup so yummy! And the bread they have so good! 

Sardines: 
Was yummy and juicy, I love sardines and i like the toppings on the sardines, just be careful there is nuts if you are allergic! 

Grilled calamari: 
My favorite for sure! Definitely I will order it again, so fresh and tasty and the sauce was perfect! Lemony sauce. 

Oyster drink: 
Well I am not a big fun of drinks usually, but I liked this one! Eat the oyster first then drink it! Yummy 

All in all was lovely experience, plus customer service was good and nice, our waiter gave us good recommendations! 

Parking not that hard around this restaurant. 
Price wise it's not that cheap, for 2 people around $111+

Yep I will be back!","{""Friends"":2,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/xgtfkHRnS1rdOSIFx2DxjQ/60s.jpg"",""Location"":""SoMa, San Francisco, CA"",""Photos"":155,""Reviews_made"":30,""URL"":""https://www.yelp.com/user_details?userid=1O2CRkcb95cgPZE_l15bQw"",""Username"":""Mirna J.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/bPH3Sv_k6OLDdbT7LBpSmw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/0WDnHHiMqjyg9ZWvx0IgSA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/434qxZF8epnjtDWyBVpwOA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/RaGJsQtWLsyvnbDw4gik7Q/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Terrific to hear Mirna. We appreciate all your feedback. See you back soon!"",""Date"":""01/01/2023"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/rmlrMJseWjRr_7CecotfTQ/30s.jpg"",""Username"":""James F.""}]",108,"","0 check-in","Hog Island Larkspur",true
"hog-island-larkspur-larkspur","""13/05/2021""",4,"Hog Island is the perfect lunch location especially if you're craving oysters like I was! 

My party arrived at around noon on Wednesday and were seated right away. We had a choice of eating at the picnic tables under the canopy next to the water or the single tables by the building. We opted for the single tables by the building. 

My favorite item ordered were the assorted oyster. We ordered a dozen. My favorite was the Kumamoto oyster, the oysters were all really fresh and juicy! It did not disappoint! 

I also tried the clam chowder. This is a true, hearty chowder! There were plenty of fresh clams, which adds the delicious seafood flavor to the chowder. In addition, the bacon and veggies adds good texture to the creamy broth. It was delicious and felt warm on a windy, but sunny day. 

As for the fish tacos, they are solid tacos. The breading to the fish was seasoned very well and was fried perfectly with the right amount of crunch without being overly deep fried. The slaw on the top gave the taco the fresh taste that the taco needed. Again, it was a solid taco! 

Overall, I enjoyed my first time experience at Hogs Island Larkspur! Ill be coming back again to have some more fresh oysters for sure!","{""Friends"":301,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/QPT5N3g_kvW5udWhaCB-1Q/60s.jpg"",""Location"":""San Leandro, CA"",""Photos"":652,""Reviews_made"":252,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=MsGf_S1Mk2_iUr0swxDIlg"",""Username"":""Karen C.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/enSrnLf66eVETlpHN9Hj9Q/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/IAdZpbqJjoshjENCit0V8A/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/8gF6pANm6A4rgZUZ0LCPiQ/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",103,"Elite from 24","0 check-in","Hog Island Larkspur",true
"zizikis-dallas-2","""21/06/2019""",5,"Really fresh healthy food. They were excellent about accommodating my dairy allergy and I had no issues after so I'm impressed!  I had the Greek salad (no feta & mint basil dressing) with salmon and the salmon was cooked PERFECTLY. Usually places just demolish salmon so this was impressive. The mint basil dressing was so good and I'm not a huge fan of mint. Everyone else I was with had awesome food too...lamb gyros, zucchini appetizer, and salads. Pita was excellent and dairy free too!","{""Friends"":7,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/bXA_OAjLHO68qBhuBqrJrw/60s.jpg"",""Location"":""Holland, MI"",""Photos"":11,""Reviews_made"":56,""URL"":""https://www.yelp.com/user_details?userid=66aze3LTNApho1WNisj0xg"",""Username"":""Amy S.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Amy, thank you for the great review. We're so happy to hear that we were able to accommodate your dairy allergy. Love hearing that your salmon was cooked to perfection. We hope you'll dine with us again soon! - Ziziki's Restaurants"",""Date"":""21/06/2019"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/6CvI7tpWl-I53YSW25TmiA/30s.jpg"",""Username"":""Kristi E.""}]",205,"","0 check-in","Ziziki's",true
"zizikis-dallas-2","""14/05/2019""",3,"Ate dinner there last night.
Spanakopita  $9 2 small pieces / little bit of salad 
Pastichio - $20 ho hum tasting 
Lamb gyro salad - $21 a bit bland tasting lamb 
Charged for Pita $2 a bit weird everywhere else I've been it comes with the meal
San Pellegrino water $4 a person (1 bottle shared?)
Espresso - smallest espresso I've ever had  $4
Capuchino - all foam very little coffee $4
Nope, probably won't be back, there is better Greek out there and won't pay $68.00 for it
Maybe it's just me...","{""Friends"":154,""Location"":""Kennedale, TX"",""Photos"":1,""Reviews_made"":36,""URL"":""https://www.yelp.com/user_details?userid=yPyGmbmvXiKr5YTXuHWRYg"",""Username"":""Norm K.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Norm - Thank you for dining with us. We are saddened to hear that you were not pleased with any of the food or drinks you ordered. We value guest feedback and will share your comments with our kitchen staff. We do use natural and organic ingredients and that translates to a higher price unfortunately. - Ziziki's Restaurants"",""Date"":""14/05/2019"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/6CvI7tpWl-I53YSW25TmiA/30s.jpg"",""Username"":""Kristi E.""}]",202,"","0 check-in","Ziziki's",true
"zizikis-dallas-2","""23/06/2019""",5,"I love Zizikis. They are the best waiters in Dallas. Always give the best service even when I sit outside with my dogs under the covered area in pouring rain, they still serve me with a smile. Carlos, Miguel, Ku, Lawrence, Armando, Manuel al the girls and everyone behind the scene thank you for a great meal every time","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/PMj4vH6uHWqHYG7mK2IvhA/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":0,""Reviews_made"":3,""URL"":""https://www.yelp.com/user_details?userid=rywHXd2Prluyee1f5S5rHw"",""Username"":""Christine C.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Christine, thank you for a wonderful review! You are like family at Ziziki's. We are grateful for your business and for the beautiful five star rating! Until we see you again, hugs to the dogs! - Ziziki's Restaurants"",""Date"":""24/06/2019"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/6CvI7tpWl-I53YSW25TmiA/30s.jpg"",""Username"":""Kristi E.""}]",209,"","0 check-in","Ziziki's",true
"zizikis-dallas-2","""12/07/2010""",3,"I hadn't been to Ziziki's in awhile, but some friends and I went for brunch this past Sunday.  I forgot how expensive brunch is.  I get that it's all you can eat and bottomless mimosas, but sheesh.  For three of us the bill was around $80.  I probably drank my fair share of mimosas to not feel so bad for paying so much.  I didn't really feel like the food was all that this go-around.  Nothing horrible, but nothing really stood out as being something I had to have again.  Eggs were meh, pasta salad was decent, bagel and lox was too fishy.  I did love the fresh watermelon and strawberries.  The cheese pizza they also bring out to each table was good.  Not very brunchy, though.  Our waiter was really nice and kept refilling our mimosas even after being there for close to two hours.  Maybe I'll try this place out for dinner.","{""Friends"":1159,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/-C_eiKTOh4x4hcCh6pBLdw/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":9400,""Reviews_made"":902,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=7QZIAKmq_x8JEYDDSW801g"",""Username"":""Kristie A.""}","null","[{""Number"":4,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":3,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",206,"Elite from 24","0 check-in","Ziziki's",true
"zizikis-dallas-2","""27/02/2021""",1,"As we were attempting to enjoy a nice evening meal, we were waited upon by a server named Rodrigo. Rodrigo is not a happy or pleasant man. And our evening out, of which there are few, was ruined by his attitude. One of the women in our group got a salad with a dressing she wasn't expecting. She NICELY and APOLOGETICALLY asked for a replacement. Rodrigo wasn't happy nor courteous. At the end of the meal, instead of asking if we wanted to divide the check, he brought us one check. Hello Rodrigo, learn to read the room. We asked that the check be split. Rodrigo, again, was not happy. AGAIN, WE apologized! Which really makes me angry for kowtowing to this man. Rodrigo needs to decide what is really important in life. Rodrigo appears to believe that getting the incorrect salad dressing on a salad is a major life event for which he must express his disdain and displeasure. Don't get me wrong, the food was phenomenal. But if you visit Ziziki's, know that you are there to make Rodrigo happy. That you are there to make sure his needs are met. That Rodrigo is the center of the universe and he must be placated by all means necessary. Good luck Ziziki's. This server needs to go.","{""Friends"":0,""Location"":""Fort Worth, TX"",""Photos"":0,""Reviews_made"":16,""URL"":""https://www.yelp.com/user_details?userid=RX94YEvaIvt7UU9Zo2TIwA"",""Username"":""Susan T.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Susan,\nFirst, thank you and your group for dining with us! We are delighted to hear that you found our food phenomenal. We appreciate the feedback about your server and notified our management about this unfortunate experience. We are so sorry to hear this as we strive to employ servers who are pleasant and accommodating to our guests.\nSincerely,\nZiziki's Travis/Walk"",""Date"":""21/03/2021"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/6CvI7tpWl-I53YSW25TmiA/30s.jpg"",""Username"":""Kristi E.""}]",206,"","0 check-in","Ziziki's",true
"cafe-izmir-dallas","""08/08/2012""",5,"Super friendly staff and manager/owner.
Ambience, music, exquisite food.
A diamond in the rough.","{""Friends"":30,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/ecAamFlw4x5D9T2L7u507w/60s.jpg"",""Location"":""Bellevue, WA"",""Photos"":188,""Reviews_made"":233,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=ia1e1TMhnUI4R3EkPk-0vQ"",""Username"":""Edward A.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",209,"Elite from 24","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""21/09/2015""",5,"Great food, great atmosphere and Ivan was the best waiter. Can't say enough!!!! Definitely a great place for lunch, dinner or date night","{""Friends"":170,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/P8vGTWaRTxVff4c6pUbVQg/60s.jpg"",""Location"":""Addison, Dallas, TX"",""Photos"":21,""Reviews_made"":15,""URL"":""https://www.yelp.com/user_details?userid=abt0g4mNusp1h8JJdV-r0g"",""Username"":""Priscilla P.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/RFmrws-iLFZoO_2JlmaHng/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/WkOkLuZF2iFpbiKPI5bk9Q/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",205,"","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""25/03/2016""",4,"A wonderful fusion of Mediterranean and Spanish cuisine. 

I came with some friends in search of some good food and I wasn't let down.

I really enjoy the atmosphere, even though its a really small space. The night I was there they had a Spanish guitarist playing at the bar. The outdoor patio is well lit and sets the ambiance for a good night. Kudos on the interior and exterior decorations

They serve everything in Tapas, so my friends and I ordered a lot of things and shared it. We ended up getting regular hummus with pita bread, chili pepper hummus, falalfel, a sweet potato, dolmas, and pirashki. The chili pepper hummus and pirashki were definitely the highlights of the meal. The pirashki have a nice texture and have a great bold flavor on the inside. The chili pepper hummus is a little spicy, but its quite addictive after several bites.  The pita bread had some chew, but it was quite soft and moist. The falalfel had great flavor but I wish it was crunchier. Albilad I think makes the best falalfel in town, but Izmir still has a great foundation in flavor. The dolmas were also good, but I wish it wasnt so chewy for the grape leaves. The sweet potatoes were nothing special, but I still enjoyed them even it was simply steamed. The regular hummus was good, but the uniqueness of the chili pepper hummus outweighed it halfway through the meal. 

I will definitely eat here again, although it can get pricey fairly easily (especially if you're ordering drinks on top of that.).



Rant Thats Relevant But Not Really
(I still think if House of Gyros was at this location, maybe then that restaurant would be recognized for its brilliance. but until then, this is a great spot for some Mediterranean food. )","{""Friends"":105,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/BL6vBPVHVXiK2oYvVcot6g/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":142,""Reviews_made"":1396,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=npaqVmBLp_bRk4DcraZYww"",""Username"":""Gill S.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",202,"Elite from 24","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""24/02/2014""",4,"Went here on a thursday I believe and it was very busy.  Parking lot is small so I did valet.  There weren't any seats open in the dining area so we opted to sit at the bar. The drinks were strong and the service was great from the bartender.  The hummus was perfect.  All this and the yelp! coupon will definitely bring me back.  Only complaint is that it is too small with nowhere to comfortably stand while you are waiting if you don't luck up and get a bar seat.","{""Friends"":87,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/XTRFXt_ZxE2nMUhagBXnbg/60s.jpg"",""Location"":""Austin, TX"",""Photos"":262,""Reviews_made"":88,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=HjH_r9Vn-Cyn5oypR67rGw"",""Username"":""Corey D.""}","null","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":3,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",209,"Elite from 24","0 check-in","Cafe Izmir",true
